0.692064; -0.219194; -0.467882; -0.467882; 
0.000000; 0.000000; -0.053957; -0.053957; 
0.026167; 0.463158; 0.000000; 0.000000; 
-0.000000; 0.000000; 0.000000; 0.000000; 
0.095939; -0.928193; 0.000000; 0.000000; 
0.000000; 0.000000; -0.046249; -0.046249; 
0.000000; 0.000000; 0.000000; 0.000000; 
-0.046249; -9.794530; 8.414636; -0.997622; 
0.000000; 0.000000; -0.145230; 0.000000; 
13.466778; 0.000000; 0.000000; -0.068919; 
0.000000; 0.000000; 0.000000; 0.000000; 
0.172480; 0.000000; 0.000000; 0.000000; 
0.000128; 0.000000; -0.997622; 0.000000; 
0.000000; 0.000000; 0.000000; 0.000000; 
-0.000000; 0.000000; -0.068919; 0.000000; 
0.525915; 0.000000; 0.000000; 0.000000; 
-0.009077; 0.000000; 0.000000; 0.000000; 
0.000000; 0.000000; 0.000000; 0.000000; 
0.000000; 0.000000; 0.000000; 0.000000; 
0.000000; 0.000000; 0.000000; 0.000000; 
999.900000; 4.713472; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 1.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -0.433120; 1.000000; 0.000000; 
999.900000; 0.000000; 0.000000; -0.000719; 
999.900000; 0.928193; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.012791; 
999.900000; -13.435859; 0.000000; 0.000000; 
999.900000; 9.794530; 0.000000; 0.000000; 
999.900000; 0.000000; -0.000719; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.012791; -1.172519; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.040243; 
999.900000; 0.000000; -1.172519; 4.312986; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.040243; 0.000000; 
999.900000; 0.000000; 4.312986; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; -0.090565; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -0.758200; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -9.403499; 0.000000; 0.000000; 
999.900000; 0.000000; -0.090565; -0.915938; 
999.900000; 13.435859; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; -1.219618; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -0.550704; 0.000000; -0.040243; 
999.900000; 0.000000; -0.915938; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; -1.219618; 0.609993; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; -0.040243; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.609993; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.074251; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.074251; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -1.124488; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -12.985334; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 1.384958; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 1.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 1.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -48.739102; 0.000000; 0.000000; 
999.900000; 3.013099; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.232677; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -3.547715; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -7.754259; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 1.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 1.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -81.879410; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -0.126876; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -2.259427; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.089202; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 1.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 1.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; 0.000000; 0.000000; 0.000000; 
999.900000; -8.006958; 0.000000; 999.900000; 
999.900000; -0.609736; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 1.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.056226; 0.000000; 999.900000; 
999.900000; -0.002600; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; -127.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
999.900000; 0.000000; 0.000000; 999.900000; 
